SMILES,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,Solubility_mg_L
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,326.437,6.6206000000000005,76.92800000000001,17.0,0.0,0.0,5.0,1.0,88.0,2.0,0.0,0.0,2.0,0.0,124.00482845996936,2.566734333512399,554.0989383657761,0.0013298399574554
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)Cc3ccccc3)CCC12,406.5660000000002,5.672800000000006,116.73600000000008,30.0,3.0,0.0,3.0,3.0,160.0,1.0,3.0,4.0,5.0,43.370000000000005,179.81884930511896,1.3123458148241682,871.3541895525764,8.89469492402674
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,339.47900000000016,4.275500000000004,102.36700000000008,25.0,3.0,0.0,3.0,8.0,134.0,2.0,0.0,0.0,2.0,29.54,151.17281946928114,2.5262965181365464,654.2421416714782,833.322127987839
Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1Cl,296.779,3.0314200000000007,77.85190000000003,19.0,3.0,2.0,6.0,3.0,100.0,2.0,0.0,0.0,2.0,72.19,116.80723443987512,2.304477129711624,697.08319819935,3.65117935532928
Cc1cc(N)ccc1S(=O)(=O)Nc1ccc(Cl)cc1,296.779,3.0314200000000007,77.85190000000003,19.0,3.0,2.0,6.0,3.0,100.0,2.0,0.0,0.0,2.0,72.19,116.80723443987512,2.346302111070405,697.08319819935,11.283222885062
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,250.301,3.002540000000001,76.81400000000004,19.0,3.0,0.0,3.0,1.0,94.0,3.0,0.0,0.0,3.0,34.89,110.71083563462152,2.428105423569113,818.337035760738,300.927990249173
Clc1cc(-c2ccc(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,360.88200000000006,7.274000000000001,81.938,18.0,0.0,0.0,6.0,1.0,94.0,2.0,0.0,0.0,2.0,0.0,134.308094686851,2.6652239044499515,597.2000798683472,0.0002866587620036
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],346.36500000000007,1.7768,83.91900000000004,23.0,7.0,1.0,11.0,8.0,128.0,1.0,0.0,0.0,1.0,149.68,132.78750751050737,3.7696565343493735,677.2562499222905,2.56763921728193
COc1c(Cl)cccc1NS(=O)(=O)c1ccc(N)cc1,312.7780000000001,2.7316000000000003,79.66690000000003,20.0,4.0,2.0,7.0,4.0,106.0,2.0,0.0,0.0,2.0,81.42,121.920779669382,2.3824208731198238,714.8961694768096,22.1429866548102
Cc1cc(N)ccc1S(=O)(=O)Nc1ccccc1[N+](=O)[O-],307.3310000000001,2.28622,79.49630000000002,21.0,5.0,2.0,8.0,4.0,110.0,2.0,0.0,0.0,2.0,115.33,121.15694393549325,2.450878528514846,802.8137136029435,9.49743585569835
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,368.5240000000001,5.1070000000000055,118.21600000000004,28.0,2.0,0.0,2.0,6.0,142.0,3.0,1.0,1.0,4.0,6.48,168.28936160149112,1.3986674434807922,811.2091445535079,23.2522924417219
CCCc1onc(C)c1N=C1C=C(O)C(=O)c2ccccc21,296.326,3.6945200000000025,82.91630000000004,22.0,5.0,1.0,5.0,3.0,112.0,2.0,0.0,1.0,3.0,75.69,127.52901194391296,2.15382181385864,799.9854268390541,59.1248100745468
CCn1c(O)c(N=Nc2ccc(Cl)cc2[N+](=O)[O-])c(C)c(C#N)c1=O,361.7450000000002,3.730900000000002,89.77520000000003,25.0,8.0,1.0,10.0,4.0,128.0,2.0,0.0,0.0,2.0,133.88,146.12924057826834,2.664396198914959,990.8820663941078,0.0738588492794479
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,308.77200000000005,3.5801200000000017,86.89100000000002,22.0,4.0,0.0,5.0,1.0,108.0,3.0,0.0,1.0,4.0,43.07,132.66005687193478,2.013381569193476,880.9295253951269,77.5600197230076
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,394.4230000000001,3.703300000000002,105.90450000000008,29.0,6.0,0.0,6.0,3.0,150.0,2.0,0.0,3.0,5.0,63.22,168.5250123387299,1.5816249271358411,1040.1489593987324,13.3647928596893
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,331.35300000000007,1.5809999999999995,83.80630000000004,23.0,5.0,2.0,8.0,2.0,118.0,2.0,0.0,1.0,3.0,99.6,132.49870717684678,2.0932817931934427,907.329049686318,10.4783018952977
CS(C)(=O)=O,94.135,-0.3391999999999999,20.767799999999998,5.0,2.0,0.0,3.0,0.0,32.0,0.0,0.0,0.0,0.0,34.14,31.72959152401275,4.062942298971397,90.81635834269238,149193.920672327
CC(C)c1nc([N+](=O)[O-])c[nH]1,155.157,1.4412999999999998,39.33110000000001,11.0,3.0,1.0,5.0,2.0,60.0,1.0,0.0,0.0,1.0,71.82,63.60801358714741,2.903361776459067,266.5460413450731,10984.274406769
CC(C)(C)C(=O)OCn1cc(F)c(=O)n(COC(=O)C(C)(C)C)c1=O,358.36600000000016,1.2426999999999997,86.01400000000004,25.0,8.0,0.0,9.0,4.0,140.0,1.0,0.0,0.0,1.0,96.6,143.708661689455,3.063005285275386,779.7756209504377,45.1156064123029
CN(C)CNC(=O)c1ccccc1,178.235,0.9354999999999996,52.46220000000003,13.0,2.0,1.0,3.0,3.0,70.0,1.0,0.0,0.0,1.0,32.34,78.36238953093859,2.497784440161192,269.5130516555259,468805.815535474
CCOC(=O)C(C)(C(=O)NC(=O)NC)C1=CCCCC1,282.34000000000003,1.5117999999999996,73.88940000000002,20.0,4.0,2.0,6.0,4.0,112.0,0.0,0.0,1.0,1.0,84.5,118.48590022612623,3.055048355885182,430.8898405799299,282.34
CNC(=O)Oc1ccc(C)c(C)c1,179.21899999999997,2.02164,50.999700000000026,13.0,2.0,1.0,3.0,1.0,70.0,1.0,0.0,0.0,1.0,38.33,77.71610109024208,2.793568433647237,320.7008263350793,579.94131601271
Cc1ncc([N+](=O)[O-])n1CC(C)O,185.183,0.4805199999999999,45.29920000000003,13.0,5.0,1.0,6.0,3.0,72.0,1.0,0.0,0.0,1.0,81.19,74.97716094033534,3.0132683327205707,318.78271070124214,33697.7664099973
CCC(C)c1ccccc1OC(=O)NC,207.273,2.9183000000000003,60.231700000000046,15.0,2.0,1.0,3.0,3.0,82.0,1.0,0.0,0.0,1.0,38.33,90.4459853190353,2.905749557549536,336.1489335759842,611.705990038822
COC(=O)n1cc(F)c(=O)[nH]c1=O,188.114,-0.7098,39.0837,13.0,5.0,1.0,7.0,0.0,70.0,1.0,0.0,0.0,1.0,81.16,70.57420172934295,3.405927556291114,446.6828531951769,23143.07795526
COC(=O)c1ccccc1OC(C)=O,194.18599999999995,1.3985,49.09050000000003,14.0,4.0,0.0,4.0,2.0,74.0,1.0,0.0,0.0,1.0,52.6,81.44130623618469,3.023672693221152,356.8945603891669,2806.84167322069
CCCC(=O)OCn1cc(F)c(=O)[nH]c1=O,230.195,-0.0235,52.28070000000001,16.0,5.0,1.0,7.0,4.0,88.0,1.0,0.0,0.0,1.0,81.16,89.66902807253277,2.7508215919021377,491.0177320309344,11274.4635324519
COC(=O)Nc1nc2ccccc2[nH]1,191.19000000000003,1.7411999999999996,52.12140000000001,14.0,3.0,2.0,5.0,1.0,72.0,2.0,0.0,0.0,2.0,67.00999999999999,80.09668979514488,2.3104906039484137,430.77993566168885,5.77384569423662
Clc1cc(Oc2ccccc2)cc(Cl)c1Cl,273.546,5.439100000000002,67.98800000000003,16.0,1.0,0.0,4.0,2.0,82.0,2.0,0.0,0.0,2.0,9.23,108.51184123571286,2.2940240987133307,473.8671014776177,0.04645477581563
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,367.2480000000001,4.390600000000003,88.43540000000003,23.0,5.0,1.0,8.0,9.0,130.0,1.0,0.0,0.0,1.0,74.44,144.80104335716936,2.445635253785128,543.9435409735228,0.136445569815479
CC(=NNc1nc(C)cc(C)n1)c1ccccc1C,254.337,3.237960000000002,78.51870000000004,19.0,4.0,1.0,4.0,3.0,98.0,2.0,0.0,0.0,2.0,50.17,113.1678245491402,2.2049454385090907,597.042681183157,160.475798123059
CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,352.88700000000017,4.980700000000004,93.88570000000004,23.0,3.0,1.0,6.0,2.0,124.0,1.0,2.0,2.0,3.0,49.41,145.49322037694708,1.6863879995249416,586.7610929462429,0.49846613650929
CC(=O)Nc1ncc2ncn(COCCOC(C)=O)c2n1,293.283,0.3218999999999998,72.21170000000002,21.0,8.0,1.0,9.0,6.0,112.0,2.0,0.0,0.0,2.0,108.23,119.84573514516694,1.988074404496688,654.1352463358252,54611.8501701896
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,288.25500000000005,2.215500000000001,71.85970000000002,21.0,6.0,4.0,6.0,1.0,108.0,2.0,0.0,1.0,3.0,107.22,119.0294948535563,2.0139232497137,737.1839683526324,69.1475583071963
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,345.226,4.217000000000004,86.58400000000003,22.0,5.0,0.0,7.0,3.0,120.0,2.0,0.0,0.0,2.0,57.26,138.33674219062112,2.5762309377265318,742.2214387407039,0.995642659698386
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,324.8110000000001,3.934000000000003,93.47700000000005,23.0,2.0,0.0,4.0,3.0,116.0,2.0,1.0,2.0,4.0,32.67,140.15137430226773,1.8446203141439896,781.2115515349041,3.9960482971634
Clc1cc(Cl)c(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,411.32600000000014,8.0527,88.02799999999999,20.0,1.0,0.0,8.0,2.0,106.0,2.0,0.0,0.0,2.0,9.23,149.72490614323954,2.530721893384104,657.9865474566766,0.0003665946833788
Clc1cc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,411.32600000000014,8.0527,88.02800000000002,20.0,1.0,0.0,8.0,2.0,106.0,2.0,0.0,0.0,2.0,9.23,149.72490614323954,2.5398367471820085,684.2365474566768,0.0005298905350996
CO/N=C(/C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,361.3540000000001,2.4431000000000003,92.21150000000006,26.0,9.0,0.0,9.0,7.0,138.0,2.0,0.0,0.0,2.0,101.36,150.06099732114652,2.5436864954113725,799.890665924346,176.983535494066
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,853.9180000000001,3.735700000000003,217.69009999999935,62.0,14.0,4.0,15.0,10.0,328.0,3.0,3.0,4.0,7.0,221.29,357.8854073908184,1.3874476640402014,2280.346269552866,0.399407456377682
CN(C)C(=O)NC1CCCCCCC1,198.30999999999992,2.3705,58.32570000000004,14.0,1.0,1.0,3.0,1.0,82.0,0.0,1.0,1.0,1.0,32.34,86.85405897212159,2.2955379333514614,172.12634489929064,1089.79450694706
CC(=O)OC1CC2CCC1(C)C2(C)C,196.29,2.7643000000000013,54.78300000000005,14.0,2.0,0.0,2.0,1.0,80.0,0.0,2.0,2.0,2.0,26.3,86.01701930868443,2.225540267260561,269.49529453537843,23.062064105908
O=C(O)/C(S)=C/C1CCCCC1,186.27599999999995,2.4650000000000007,51.27980000000003,12.0,2.0,2.0,3.0,2.0,68.0,0.0,1.0,1.0,1.0,37.3,78.07417627293044,2.4663433898616933,192.70521621571416,398.251026184118
Nc1cccnc1N,109.13200000000002,0.2460000000000001,33.0618,8.0,3.0,2.0,3.0,0.0,42.0,1.0,0.0,0.0,1.0,64.92999999999999,47.3308324944689,3.134861511345448,163.78358594239864,1940.67188576368
O=C(O)c1ccc(Cl)o1,146.52899999999997,1.6312,30.677299999999995,9.0,2.0,1.0,4.0,1.0,48.0,1.0,0.0,0.0,1.0,50.44,55.84969657709186,2.977648531786832,227.86190855871655,2991.73819294481
O=C(O)CCCc1ccccc1,164.204,2.0939,47.01580000000003,12.0,1.0,1.0,2.0,4.0,64.0,1.0,0.0,0.0,1.0,37.3,71.84692742932317,2.290572056240154,241.27530899395387,2725.10808548877
CCC(=O)Nc1ccccc1,149.19299999999998,2.0351,45.362700000000025,11.0,1.0,1.0,2.0,2.0,58.0,1.0,0.0,0.0,1.0,29.1,66.2376137463386,2.57930229200732,230.57786591623355,4204.83004664137
Cc1ccc(C(=O)O)cc1C,150.177,2.00164,42.87530000000002,11.0,1.0,1.0,2.0,1.0,58.0,1.0,0.0,0.0,1.0,37.3,65.48198531492656,3.1515496683060507,289.6142492178085,103.897099719693
CC1NC(=O)C(C)NC1=O,142.158,-0.9906,35.209399999999995,10.0,2.0,2.0,4.0,0.0,56.0,0.0,1.0,1.0,1.0,58.2,58.98089901358698,2.631435737817297,158.5866297400412,25279.6644372313
CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,302.458,5.206200000000004,89.53580000000007,22.0,1.0,1.0,2.0,2.0,122.0,0.0,1.0,3.0,3.0,37.3,134.23220752864867,1.998747240485634,541.9104984355639,47.9363625205404
CC12CC(O)C3C(CCC4CC(O)CCC43C)C1CCC2=O,306.4460000000001,2.9299000000000017,84.13060000000006,22.0,3.0,2.0,3.0,0.0,124.0,0.0,4.0,4.0,4.0,57.53,133.03487407728738,1.6895973184726985,489.0719677925113,78.7687506046387
Cc1cccc(O)c1C(=O)O,152.149,1.3988199999999995,39.80310000000001,11.0,2.0,2.0,3.0,1.0,58.0,1.0,0.0,0.0,1.0,57.53,63.91127695272596,3.318913173486668,271.1386867286258,1387.61537197162
CCCCCCc1ccc(C(=O)O)cc1,206.285,3.507600000000002,61.24730000000004,15.0,1.0,1.0,2.0,6.0,82.0,1.0,0.0,0.0,1.0,37.3,90.94175377251302,2.393048245233313,300.8169210485757,46.181459006957
S=C=Nc1cccc(N=C=S)c1,192.268,3.1552000000000007,55.814000000000014,12.0,4.0,0.0,4.0,2.0,58.0,1.0,0.0,0.0,1.0,24.72,80.66949281442018,3.1057803517784937,341.1491796772765,3.83625094774436
N#CC(C#N)=NNc1cccc(O)c1,186.174,1.2072599999999998,50.39050000000002,14.0,5.0,2.0,5.0,2.0,68.0,1.0,0.0,0.0,1.0,92.2,80.52094326752338,2.7727830600041514,422.8605557594952,208.890663711214
COc1ncc2[nH]cnc2n1,150.141,0.3614999999999998,38.23570000000001,11.0,4.0,1.0,5.0,1.0,56.0,2.0,0.0,0.0,2.0,63.69,62.4596593589895,2.6675453484566067,369.3747186851701,4971.63577105177
CCOC(=O)c1ccc(O)c(OC)c1,196.202,1.5775,50.61530000000003,14.0,4.0,1.0,4.0,3.0,76.0,1.0,0.0,0.0,1.0,55.760000000000005,82.07401788833693,2.940794970808587,332.8939251082797,3738.55203785825
COC(=O)c1ccc(OC(C)=O)cc1,194.186,1.3985,49.09050000000003,14.0,4.0,0.0,4.0,2.0,74.0,1.0,0.0,0.0,1.0,52.6,81.4413062361847,2.779704303124595,339.644560389167,614.070049717457
O=c1ncc2[nH]c(=O)[nH]c2[nH]1,152.113,-1.0605000000000004,37.33509999999999,11.0,3.0,3.0,6.0,0.0,56.0,2.0,0.0,0.0,2.0,94.4,59.30421621517355,3.0332523584744417,488.6419937097255,38.2090580756217
Clc1ncc2nccnc2n1,166.57099999999997,1.0731999999999997,40.138000000000005,11.0,4.0,0.0,5.0,0.0,54.0,2.0,0.0,0.0,2.0,51.56,67.2949258018999,2.828901215620696,388.9939963432251,32478.7564826297
CCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,344.4950000000001,4.840100000000005,96.88100000000006,25.0,3.0,0.0,3.0,3.0,138.0,0.0,3.0,4.0,4.0,43.370000000000005,151.12669721345156,1.5096985677411756,592.0797523188578,0.423821440201011
CCCOC(=O)c1ccc(NC(C)=O)cc1,221.256,2.2118,61.31920000000004,16.0,3.0,1.0,4.0,4.0,86.0,1.0,0.0,0.0,1.0,55.4,94.60750741907908,2.6308846498835994,370.3551921578053,113.473658376393
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,504.4380000000001,-7.571399999999989,101.2748,34.0,16.0,11.0,16.0,8.0,200.0,0.0,3.0,3.0,3.0,268.67999999999995,192.23007093367468,1.6897643338729131,653.442936810205,1006486.13163827
Nc1nc(N)c2nc(N)[nH]c2n1,165.16000000000005,-0.9005000000000005,44.920899999999975,12.0,6.0,4.0,7.0,0.0,62.0,2.0,0.0,0.0,2.0,132.51999999999998,67.00084410612416,2.8789469964992307,430.53451041684735,4987.75226141597
CCCCCCCC(=O)NNC(=O)c1ccncc1,263.341,2.2031,73.22190000000003,19.0,3.0,2.0,5.0,7.0,104.0,1.0,0.0,0.0,1.0,71.09,113.32843471755156,2.1454943955050303,392.9373671049543,323.980208374503
O=[N+]([O-])c1ccc(N2CC2)c([N+](=O)[O-])c1,209.161,1.323,51.963800000000006,15.0,5.0,0.0,7.0,3.0,78.0,1.0,1.0,1.0,2.0,89.28999999999999,84.2212413099639,2.4805060290081173,441.5129642009634,209.161
CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1,225.28100000000003,2.3556,59.17270000000002,15.0,6.0,1.0,8.0,4.0,80.0,1.0,0.0,0.0,1.0,99.46,91.356809747671,3.0461652404209065,384.92513219178056,74.5975501787196
CCc1nc2cncnc2nc1CC,188.234,1.5446,53.88400000000003,14.0,4.0,0.0,4.0,2.0,72.0,2.0,0.0,0.0,2.0,51.56,82.45142803260464,2.687641593424722,410.31631658149047,124364.970492262
CCCCCCCCCC(=O)Oc1ccc(NC(C)=O)cc1,305.41800000000006,4.691100000000004,88.99070000000005,22.0,3.0,1.0,4.0,10.0,122.0,1.0,0.0,0.0,1.0,55.4,132.79716010545874,2.1745356827190343,453.9050022168035,9.01352419589994
CCc1nc2ncnc(N)c2nc1CC,203.249,1.1268,58.29640000000002,15.0,5.0,1.0,5.0,2.0,78.0,2.0,0.0,0.0,2.0,77.58,87.79131872961736,2.751964000699383,494.3818843822203,238.796753143904
CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,325.4339999999999,1.4062,86.04880000000004,22.0,4.0,1.0,7.0,3.0,122.0,0.0,3.0,3.0,3.0,73.21000000000001,134.48632497271004,1.6796733988781196,500.2611403412365,10.2911266805924
CC#Cc1cc(C)nc(Nc2ccccc2)n1,223.279,2.9000200000000005,69.04570000000002,17.0,3.0,1.0,3.0,2.0,84.0,2.0,0.0,0.0,2.0,37.81,100.93664932050778,2.289333048943917,565.0114606278768,5.60851490541028
S=C=Nc1ccc2ccccc2c1Br,264.147,4.336600000000002,66.33400000000002,14.0,2.0,0.0,3.0,1.0,68.0,2.0,0.0,0.0,2.0,12.36,95.59966010433511,2.807562379622794,529.7986115550004,12.6428702996748
CCCCC(=O)OCSc1ncnc2[nH]cnc12,266.326,2.1358999999999995,68.02470000000002,18.0,6.0,1.0,7.0,6.0,96.0,2.0,0.0,0.0,2.0,80.76,108.56900205638152,1.8659180454432824,528.4924991181272,211.550261441179
Cc1c(CC(=O)O)sc2cc(Cl)ccc12,240.711,3.4902200000000017,62.91180000000002,15.0,2.0,1.0,4.0,2.0,78.0,2.0,0.0,0.0,2.0,37.3,96.10727934395494,2.5824261182970467,530.6125976760256,34.7933252656023
Clc1ccc(Oc2c(Cl)cccc2Cl)cc1,273.546,5.4391000000000025,67.98800000000003,16.0,1.0,0.0,4.0,2.0,82.0,2.0,0.0,0.0,2.0,9.23,108.5118412357129,2.3012101492780848,473.8671014776177,0.336535101180644
CCCCCC(=O)OCSc1ncnc2[nH]cnc12,280.353,2.526,72.64170000000003,19.0,6.0,1.0,7.0,7.0,102.0,2.0,0.0,0.0,2.0,80.76,114.93394417077812,1.7926677747697362,543.2638342980092,65.7211581061386
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,265.36,2.6949000000000014,84.23870000000005,20.0,3.0,1.0,3.0,5.0,102.0,2.0,0.0,1.0,3.0,27.63,119.51239508368636,1.7935916677564712,563.3036923427362,666.554183465382
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,266.34,3.9444000000000026,79.02280000000003,20.0,2.0,1.0,2.0,0.0,102.0,2.0,1.0,2.0,4.0,37.3,117.9766981115864,1.949840715303168,731.5207964175199,2.92036002760776
CC(C)NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],294.267,1.4611999999999998,74.566,21.0,6.0,1.0,9.0,5.0,112.0,1.0,1.0,1.0,2.0,118.39,119.39239405120216,2.563360584347872,624.3189552668442,93.0553960224769
CC(=O)Oc1ccc(NC(=O)Nc2ccccc2)cc1,270.288,3.2559000000000013,76.83440000000003,20.0,3.0,2.0,5.0,3.0,102.0,2.0,0.0,0.0,2.0,67.42999999999999,116.11963746556135,1.925810402896756,594.2755078276398,9.81356412677011
CCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,266.257,-0.6555999999999995,66.59800000000001,19.0,8.0,0.0,8.0,3.0,102.0,2.0,0.0,0.0,2.0,88.12,107.39885069088982,2.57158370313781,752.3665624590808,1334.44609263897
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1CO,268.18499999999995,-0.2643,58.990200000000016,19.0,7.0,1.0,10.0,4.0,100.0,1.0,1.0,1.0,2.0,129.49,105.1999913233128,2.084165305512655,564.8109940308212,329.939630300318
CS(=O)(=O)Nc1nnc(S(N)(=O)=O)s1,258.306,-1.4429999999999996,49.74870000000001,14.0,7.0,2.0,11.0,3.0,80.0,1.0,0.0,0.0,1.0,132.11,84.25576270005372,3.017597049600552,527.9326651971803,5396.77726376384
Clc1cc(Cl)cc(Oc2ccc(Cl)cc2Cl)c1,307.991,6.092500000000002,72.99800000000002,17.0,1.0,0.0,5.0,2.0,88.0,2.0,0.0,0.0,2.0,9.23,118.81510746259455,2.3087182377385007,533.9470467453647,0.0223119755779456
Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,307.991,6.092500000000002,72.99800000000002,17.0,1.0,0.0,5.0,2.0,88.0,2.0,0.0,0.0,2.0,9.23,118.81510746259455,2.308146949631521,554.1970467453648,0.0262142855523987
Clc1cccc(Oc2cc(Cl)c(Cl)cc2Cl)c1,307.991,6.092500000000001,72.99800000000002,17.0,1.0,0.0,5.0,2.0,88.0,2.0,0.0,0.0,2.0,9.23,118.81510746259454,2.3304961380775597,554.1970467453648,0.016540095999587
O=C(O)c1ccccc1Nc1cccc([N+](=O)[O-])c1,258.23299999999995,3.036600000000001,69.78040000000001,19.0,4.0,2.0,6.0,4.0,96.0,2.0,0.0,0.0,2.0,92.47,108.01203319830525,2.3362268469820053,640.0452728716687,0.0959426568154502
CC(C)(C)NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],308.29400000000004,1.8513,79.183,22.0,6.0,1.0,9.0,4.0,118.0,1.0,1.0,1.0,2.0,118.39,125.75733616559876,2.5590343576386734,661.1296749242296,208.432324815496
CC1CN(S(=O)(=O)NC(=O)NCC2CC3C=CC2C3)CCO1,329.42200000000014,0.4633,81.28520000000005,22.0,4.0,2.0,8.0,4.0,124.0,0.0,2.0,3.0,3.0,87.74000000000001,130.80718079222717,1.47143471794743,562.435258176523,1810.30853747927
CCCCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,294.31100000000004,0.1246,75.83200000000002,21.0,8.0,0.0,8.0,5.0,114.0,2.0,0.0,0.0,2.0,88.12,120.128734919683,2.326856309125425,783.790772878825,1255.47044758016
O=C(O)CCC(=O)OCn1c(=O)oc2ccc(Cl)cc21,299.666,1.6134,68.4458,20.0,6.0,1.0,8.0,5.0,106.0,2.0,0.0,0.0,2.0,98.74,116.85733846354974,2.1148992609543944,716.2961136941931,116.583602419856
Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1C,267.31,1.67444,67.63990000000001,18.0,5.0,2.0,7.0,3.0,96.0,2.0,0.0,0.0,2.0,98.22,104.83424387818272,2.327592361324992,659.3419266315426,1725.89831963254
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,342.43600000000004,6.745900000000002,78.00800000000001,18.0,1.0,0.0,6.0,2.0,94.0,2.0,0.0,0.0,2.0,9.23,129.1183736894762,2.3669730660402712,597.2619082804617,0.0084058070225151
Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1Cl,342.43600000000004,6.745900000000001,78.00800000000001,18.0,1.0,0.0,6.0,2.0,94.0,2.0,0.0,0.0,2.0,9.23,129.1183736894762,2.4068188008832188,597.2619082804616,0.0142751084198047
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,240.214,1.873199999999999,63.07860000000002,18.0,4.0,2.0,4.0,0.0,88.0,2.0,0.0,1.0,3.0,74.6,102.12406210530456,2.398930539353599,643.4353339687133,1.55095184973331
CCCc1c2c(c(O)c3c(=O)cc(C(=O)O)oc13)CCCC2,302.32600000000014,3.028100000000001,81.74510000000004,22.0,4.0,2.0,5.0,3.0,116.0,2.0,0.0,1.0,3.0,87.74,126.74310194136444,2.456156422353029,816.1347087478755,631.648542056578
Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,376.8810000000001,7.399300000000001,83.01800000000001,19.0,1.0,0.0,7.0,2.0,100.0,2.0,0.0,0.0,2.0,9.23,139.42163991635792,2.4565261556099505,614.3521141858681,0.0018888794579667
Cn1c(=O)c2c(nc(-c3ccccc3)n2C)n(C)c1=O,270.29200000000003,0.6376999999999999,76.63200000000002,20.0,6.0,0.0,6.0,1.0,102.0,3.0,0.0,0.0,3.0,61.82,114.08605122421338,2.4876999391571606,916.2273914087924,132.383296644736
COc1ccc2cc(C(C)C(=O)OCCOC(=O)C(N)CC(C)C)ccc2c1,387.47600000000006,3.4117000000000024,108.26340000000005,28.0,6.0,1.0,6.0,9.0,152.0,2.0,0.0,0.0,2.0,87.85000000000001,165.49594360961234,1.852183526821897,817.6793248963845,58.6468658299069
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,293.32200000000006,4.025800000000003,83.33180000000004,22.0,3.0,1.0,4.0,5.0,110.0,3.0,0.0,0.0,3.0,63.33,127.610150972078,2.0431259124342347,706.541070336389,1687.89193299609
CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,357.3850000000001,2.0664,95.56530000000004,26.0,5.0,1.0,7.0,3.0,136.0,2.0,3.0,3.0,5.0,65.78,148.97709549776891,1.6958345503812136,995.6674022756122,449.921058294059
CC(C)OC(=O)CC(C(=O)OC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,387.41000000000014,2.0304,91.14320000000004,26.0,8.0,0.0,10.0,8.0,144.0,1.0,0.0,0.0,1.0,129.88000000000002,150.9093330268507,3.2225080820430487,767.9444114015362,19.8687628772095
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,369.3430000000002,1.6991999999999998,90.76830000000004,26.0,5.0,1.0,9.0,4.0,140.0,2.0,1.0,1.0,3.0,65.78,146.58994438188668,2.2737659413800606,921.079770477366,687.748849316474
