SMILES,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,Solubility_mg_L
CC(=O)NC1=CC2=C(C=C1)C1=C(C=CC=C1)C2,223.275,3.216200000000001,68.98770000000003,17.0,1.0,1.0,2.0,1.0,84.0,2.0,0.0,1.0,3.0,29.1,100.28887679887345,2.0368668949211246,601.6208569648081,12.848135200895364
CO[P](C)(=O)OC,124.07599999999998,1.1021,27.548499999999983,7.0,3.0,0.0,4.0,2.0,44.0,0.0,0.0,0.0,0.0,35.53,43.15916613198439,3.605378627989909,82.18080946738404,100000.0000029976
CCCCCCOCCO,146.23,1.5756,42.04680000000001,10.0,2.0,1.0,2.0,7.0,62.0,0.0,0.0,0.0,0.0,29.46,63.20162481030867,2.6476048489438337,47.21928094887362,9900.029301429826
CCCCC(CC)CCl,148.67700000000005,3.441600000000002,44.02600000000002,9.0,0.0,0.0,1.0,5.0,56.0,0.0,0.0,0.0,0.0,0.0,63.59711205548747,3.0922461946023923,48.52932501298081,3.0999999999781025
CCC(=O)OC1C(C)CCCC1(C)C,198.30599999999995,3.1544000000000016,56.96700000000005,14.0,2.0,0.0,2.0,2.0,82.0,0.0,1.0,1.0,1.0,26.3,87.02285046221365,2.6507061427510767,208.3672688787752,31.200000001222666
[K+].CC(=O)CC(=O)Nc1ccc(cc1)[S]([O-])(=O)=O,295.35700000000014,-2.4876999999999985,58.332900000000016,18.0,5.0,1.0,8.0,4.0,92.0,1.0,0.0,0.0,1.0,103.37,147.31527866618225,2.8899984300508875e-06,537.8913960465259,779999.9999317621
NC(=S)NC#N,101.134,-0.6993199999999999,25.53410000000001,6.0,2.0,2.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,61.84,40.74530595152051,3.127579951677544,91.45654516950492,99999.35172596575
CC1CN(CCN1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4=C(F)C=C(F)C=C4)C(O)=O,417.38700000000006,2.904300000000001,106.05600000000004,30.0,5.0,2.0,9.0,3.0,156.0,3.0,1.0,1.0,4.0,74.57,168.7071828725621,2.027981249592739,1225.567752290625,66.15138149217671
CSC1=CC2=C(SC3=C(C=CC=C3)N2CCC4CCCCN4C)C=C1,370.58700000000016,5.885600000000006,110.68000000000006,25.0,4.0,0.0,4.0,4.0,132.0,2.0,1.0,2.0,4.0,6.48,159.52720143920928,1.6303380857414709,746.4259502830744,0.5609061223742289
CCCCCCCC(=O)OC1C(C(O)CO)OC2OC(C)(C)OC21,346.42000000000013,1.4882999999999995,85.04660000000004,24.0,7.0,2.0,7.0,9.0,140.0,0.0,2.0,2.0,2.0,94.45000000000002,142.77083307358018,1.8938999286019285,411.7432382833613,234.20866433529045
BrC1=CC=C(N[S](=O)(=O)C2=CC=CC=C2)C(=C1)Br,391.084,4.012400000000001,79.09250000000002,18.0,2.0,1.0,6.0,3.0,94.0,2.0,0.0,0.0,2.0,46.17,122.53423061286684,2.341222259555292,657.0325575501116,3.821818413202824
[Na+].[Na+].[O-][S](=O)(=O)c1ccc2c(C=CC(=O)/C2=N/Nc3ccc(N=Nc4ccc(Nc5ccccc5)c(c4)[S]([O-])(=O)=O)c6ccccc36)c1,697.6620000000001,0.2271000000000065,170.85979999999975,48.0,12.0,2.0,16.0,8.0,230.0,5.0,0.0,1.0,6.0,192.61,319.7062386246463,2.6009961470834326e-06,2350.235813706178,67300.0000008553
NC1=CC=C(C2=C1C=CC=C2)[S](O)(=O)=O,223.253,1.6687,58.17500000000001,15.0,3.0,2.0,5.0,1.0,78.0,2.0,0.0,0.0,2.0,80.39,87.0815943582855,2.961958871524338,619.6001475530923,274.6611938901765
[Zn++].[O-]C(=O)c1ccccc1.[O-]C(=O)c2ccccc2,307.62,0.097699999999999,61.54500000000003,19.0,4.0,0.0,5.0,2.0,92.0,2.0,0.0,0.0,2.0,80.25999999999998,123.01905245492787,3.2399999549100014e-07,461.9838779379885,4690.000000096757
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2OC(=O)C5=CC=CC=C5,392.53900000000016,5.7439000000000044,112.35550000000003,29.0,3.0,0.0,3.0,2.0,154.0,1.0,3.0,4.0,5.0,43.37000000000001,173.4539071907223,1.3660269079734393,855.9642320145714,12.998187929565477
O=C1NC2=C(CCC2)C(=O)N1C3CCCCC3,234.29899999999995,1.5305,65.46970000000003,17.0,3.0,1.0,4.0,1.0,92.0,1.0,1.0,2.0,3.0,54.86,99.67653149058388,2.100410447007261,535.3309360482766,6.000265051263139
CO[P](=S)(OC)OC1=C(Cl)C=C(C=C1)[N+]([O-])=O,297.656,3.1443000000000016,67.0374,17.0,6.0,0.0,9.0,5.0,94.0,1.0,0.0,0.0,1.0,70.83000000000001,107.83809308940528,3.01217730448783,474.98338445956347,6.218915291254904
CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ,273.723,3.458700000000001,76.32220000000002,19.0,3.0,1.0,5.0,1.0,96.0,2.0,0.0,1.0,3.0,45.23,115.57162467690496,2.268324041696552,656.8893784000562,1.1948442314827488
NC(Cc1cc(Cl)c(O)c(Cl)c1)C(O)=O,250.081,1.6533999999999998,57.44200000000001,15.0,3.0,3.0,6.0,3.0,82.0,1.0,0.0,0.0,1.0,83.55000000000003,96.22264221789864,2.9237270307423464,371.9390010832792,4400.283898452165
C[Si](C)(C)CCN,117.268,1.2833,37.20739999999999,7.0,1.0,1.0,2.0,2.0,44.0,0.0,0.0,0.0,0.0,26.02,46.91989742780582,3.154490065368808,46.53206897563948,1828.8560290151124
CCC(C)CC(=O)CC,128.21499999999995,2.401700000000001,39.37,9.0,1.0,0.0,1.0,4.0,54.0,0.0,0.0,0.0,0.0,17.07,57.455367928649565,3.3430002458353805,86.56842503028857,2999.9999998450166
CC(C)(O)C#C,84.118,0.3905,25.13079999999999,6.0,1.0,1.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,20.23,37.99247862947126,3.5527343545157613,70.91968453854399,999999.9999944144
Oc1ccccc1Cl,128.558,2.0456000000000003,33.1168,8.0,1.0,1.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,20.23,52.528903098574645,3.1348615113454485,164.63833891467198,22659.999999105454
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,250.29799999999992,1.6392999999999998,65.57340000000002,18.0,3.0,2.0,5.0,2.0,98.0,0.0,1.0,2.0,2.0,75.27000000000002,106.00158172869352,2.390408880550368,405.952293778953,250.29799999999992
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(I)C=C2,374.203,2.674200000000001,80.8219,18.0,3.0,2.0,6.0,3.0,94.0,2.0,0.0,0.0,2.0,72.19,119.40086421964048,2.267141922470967,636.7825575501115,11.300749936295968
Cc1cccnc1,93.129,1.39002,28.974,7.0,1.0,0.0,1.0,0.0,36.0,1.0,0.0,0.0,1.0,12.89,43.01599321484008,3.0214653097240864,134.10736969541458,999965.3227840964
[O-][N+](=O)c1cc(c(Cl)c(c1)[N+]([O-])=O)[N+]([O-])=O,247.55,2.064600000000001,51.41519999999999,16.0,6.0,0.0,10.0,3.0,84.0,1.0,0.0,0.0,1.0,129.42000000000002,91.69359651387802,3.5727545380551327,466.03239453742486,530.4725683072705
NC(=O)NCC(=O)NCC(=O)NCC(O)=O,232.196,-3.028299999999999,51.2413,16.0,4.0,5.0,9.0,6.0,90.0,0.0,0.0,0.0,0.0,150.61999999999995,90.35870311441714,3.625165652316584,273.1523108076711,10359.880214920158
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,290.75,4.225800000000003,80.67370000000005,20.0,2.0,1.0,5.0,3.0,104.0,2.0,0.0,0.0,2.0,41.57000000000001,122.47135307899455,2.0092277497890008,579.827438063463,3.700153349666595
NC1=NC(=CC=C1)N,109.13199999999998,0.2459999999999998,33.061800000000005,8.0,3.0,2.0,3.0,0.0,42.0,1.0,0.0,0.0,1.0,64.92999999999999,47.33083249446891,3.077660437970553,167.53358594239862,90772.0438679767
CC(C)COC(=O)C=C,128.17099999999996,1.3716000000000002,35.99399999999999,9.0,2.0,0.0,2.0,3.0,52.0,0.0,0.0,0.0,0.0,26.3,55.51436801157558,3.27250147237882,105.48377837619049,1999.999999834864
CC(Br)CBr,201.889,2.1647,32.18299999999999,5.0,0.0,0.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,49.20423046790548,2.5395388613593903,18.854752972273342,1429.923016917019
CCCCCCCCC(C)C#N,167.296,3.896680000000005,52.77000000000004,12.0,1.0,0.0,1.0,7.0,70.0,0.0,0.0,0.0,0.0,23.79,76.78125185326434,2.963924660811601,123.45602719931672,3.900000000017181
CN1C=CC2=C1C=C1N=CN=C(NC3=CC(Br)=CC=C3)C1=C2,353.22300000000007,4.627600000000003,93.43970000000002,22.0,4.0,1.0,5.0,2.0,108.0,4.0,0.0,0.0,4.0,42.74,135.49260616218007,1.880655230057104,990.4623751567658,173.00114391378065
Cc1cscc1,98.17,2.05652,29.056,6.0,1.0,0.0,1.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,41.436708504305074,3.049648321313926,107.4988650600484,400.01731550761895
CCCCCCCCOC(=O)c1ccc(N)cc1,249.354,3.7861000000000016,74.51290000000004,18.0,3.0,1.0,3.0,8.0,100.0,1.0,0.0,0.0,1.0,52.32,109.3308401756298,2.117836776279736,346.0161635210679,0.992924757116479
CCOC(=O)\C=C\c1ccccc1,176.215,2.2629,52.10900000000003,13.0,2.0,0.0,2.0,3.0,68.0,1.0,0.0,0.0,1.0,26.3,77.84157798884641,2.5382143330429177,288.21840549259923,171.00000001227983
[P],30.974,0.8612,6.92,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.119309055818563,0.0,0.0,0.0083999999990981
CSc1cc(O)cc(O)c1,156.20600000000005,1.8197,41.552600000000034,10.0,3.0,2.0,3.0,1.0,54.0,1.0,0.0,0.0,1.0,40.46,63.50792276365085,3.0616881513452987,214.797757991822,2500.3321860581173
CS,48.11000000000001,0.546,14.910000000000002,2.0,1.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,19.894317691231283,1.0,2.0,23299.99999874165
CCOC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO,204.178,-0.9289000000000004,44.25340000000002,14.0,6.0,3.0,6.0,4.0,80.0,0.0,0.0,1.0,1.0,96.22,80.36972545853787,2.8390672764211407,258.55711902130685,778000.0000599256
CC(=O)c1ccc(O)c(O)c1O,168.14799999999997,1.006,41.44090000000002,12.0,4.0,3.0,4.0,1.0,64.0,1.0,0.0,0.0,1.0,77.76,68.70551070492198,3.361225110466304,330.0748996548373,1599.8958285607555
ClCc1ccccc1,126.58599999999996,2.4254000000000007,35.99900000000001,8.0,0.0,0.0,1.0,1.0,42.0,1.0,0.0,0.0,1.0,0.0,54.09961146077524,2.8320858350070908,145.732814450335,525.0318826100274
OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2C(=O)CCc3ccc(O)cc3)[C@H](O)[C@@H](O)[C@@H]1O,436.41300000000007,-0.2024000000000002,104.9251,31.0,10.0,7.0,10.0,7.0,168.0,2.0,1.0,1.0,3.0,177.14,176.7153940260308,1.818087176457996,911.1216231276836,1000.0000000044809
[Na+].CC(C)(C[S]([O-])(=O)=O)NC(=O)C=C,229.233,-3.383599999999997,46.98290000000002,14.0,4.0,1.0,7.0,4.0,76.0,0.0,0.0,0.0,0.0,86.29999999999998,105.99272059842932,0.0,309.6514844544032,499999.9999637706
CC(C)CC(NC(=O)CNC(=O)CN)C(=O)O,245.279,-1.3231999999999973,61.08560000000002,17.0,4.0,4.0,7.0,7.0,98.0,0.0,0.0,0.0,0.0,121.52,99.74214517395517,4.126835331307913,291.27559756761787,190397.11651956887
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(c1)C(=O)OCC(CC)CCCC,546.7890000000003,8.806200000000006,157.20749999999973,39.0,6.0,0.0,6.0,21.0,222.0,1.0,0.0,0.0,1.0,78.90000000000002,237.11004219685745,3.0977320648348665,848.596012940059,0.003060000000034
Oc1ccc(Sc2ccccc2)cc1,202.27800000000005,3.543400000000002,58.67180000000002,14.0,2.0,1.0,2.0,2.0,70.0,2.0,0.0,0.0,2.0,20.23,87.40584110312227,2.155110851234288,394.42672290326936,339.9763061365118
CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,330.46800000000013,4.450000000000004,92.26400000000004,24.0,3.0,0.0,3.0,1.0,132.0,0.0,3.0,4.0,4.0,43.37000000000001,144.76175509905497,1.621332560507921,606.2051148204893,2.1633630717166423
CCCCOC(=O)C1(O)c2ccccc2c3ccccc13,282.33900000000006,3.2462000000000018,80.74380000000005,21.0,3.0,1.0,3.0,4.0,108.0,2.0,0.0,1.0,3.0,46.53,123.7416199401581,2.067770105248944,630.1685858830326,36.49815171990809
OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)C=C(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O,346.33200000000005,-2.8014999999999985,77.02080000000002,24.0,9.0,6.0,9.0,4.0,136.0,0.0,1.0,3.0,3.0,149.07,137.5577793061226,1.7493468910990029,505.1731947398697,355952.9699256459
CCCCCCCC(=O)CC(=O)c1ccccc1,246.35,4.1890000000000045,73.77250000000005,18.0,2.0,0.0,2.0,9.0,98.0,1.0,0.0,0.0,1.0,34.14,109.40386846355062,2.219603799293727,367.94316719674765,0.3220000000111932
CN(C=C)N=O,86.094,0.7431,23.754999999999992,6.0,2.0,0.0,3.0,2.0,34.0,0.0,0.0,0.0,0.0,32.67,36.204233899107344,3.2069068860918617,53.8135375281251,29996.65899155864
CN1CC(O)N(C1=O)c2sc(nn2)C(C)(C)C,256.331,1.0258,65.12080000000003,17.0,5.0,1.0,7.0,1.0,94.0,1.0,1.0,1.0,2.0,69.56,103.86864487449634,2.293712697729707,439.7594517783737,3400.173919090583
CC1(C)[C@@H]2CC[C@@](C)(C2)C1=O,152.237,2.401700000000001,44.23600000000002,11.0,1.0,0.0,1.0,0.0,62.0,0.0,2.0,2.0,2.0,17.07,68.17358985038433,2.416428519178835,210.15777938858872,2146.941530611673
COC1=CC=C(C(O)C(O)C2=CC=CC=C2)C=C1,244.29,2.4622,69.35560000000004,18.0,3.0,2.0,3.0,4.0,94.0,2.0,0.0,0.0,2.0,49.69,106.28533640264976,2.1709591552769054,478.8517175824324,9951.892806476671
CCCCCCC(CCC)(CCC)C(=O)NO,243.391,4.048800000000002,70.93720000000005,17.0,2.0,2.0,3.0,10.0,102.0,0.0,0.0,0.0,0.0,49.33,105.94315505031126,4.476004912113441,198.3988906124904,368.3871858181373
CCOC1=CC=C(N(CC)C(N)=O)C=C1,208.261,1.9903,60.21440000000002,15.0,2.0,1.0,4.0,4.0,82.0,1.0,0.0,0.0,1.0,55.56,89.63090538824676,2.818160239141558,321.8647357796278,2941.7648158067936
OC(CCN1CCCCC1)(C2CCCCC2)C3=CC=CC=C3,301.47399999999993,4.330500000000004,91.82180000000008,22.0,2.0,1.0,2.0,5.0,122.0,1.0,2.0,2.0,3.0,23.47,135.08299783639043,1.7265103084694822,434.28028308676033,1.9021723446982168
C=CCN(CC=C)C(=O)COC(=O)c1ccccc1,259.30499999999995,2.044,73.69850000000005,19.0,3.0,0.0,4.0,7.0,100.0,1.0,0.0,0.0,1.0,46.61,112.53309918449574,2.506616797605034,443.7183079562083,709.9224187639308
O.OC(=O)CC(O)(CC(O)=O)C(O)=O,210.138,-2.0732,40.70500000000001,14.0,4.0,4.0,8.0,5.0,82.0,0.0,0.0,0.0,0.0,163.63,77.70621633714231,0.0,228.2160592478164,1000000.0000449097
NNC(=O)c1cccnc1,137.142,-0.3149000000000006,35.890600000000006,10.0,3.0,2.0,4.0,1.0,52.0,1.0,0.0,0.0,1.0,68.00999999999999,58.03740421573959,2.8526279288191434,221.6943549440617,99993.20269504354
[Na+].Cc1cccc2n[n-]nc12,155.136,-2.100579999999998,37.59500000000001,11.0,2.0,0.0,4.0,0.0,50.0,2.0,0.0,0.0,2.0,39.88,86.4767729080575,6.049999156666785e-07,355.2131727802347,625000.0000490171
Cc1c(C)cc2ccccc2c1,156.22799999999995,3.456640000000002,53.42200000000002,12.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0,0.0,2.0,0.0,72.84295188002538,2.8395199428108366,372.8078661934481,2.9768631704596227
Cc1[nH]cnc1[S](O)(=O)=O,162.17,-0.0351799999999999,33.1393,10.0,3.0,2.0,6.0,1.0,56.0,1.0,0.0,0.0,1.0,83.04999999999998,57.853789645895006,3.318295566501475,326.026832355085,250017.56245483013
COc1ccsc1CN(C(=O)CCl)c2c(C)cccc2C,323.845,4.145540000000003,88.69700000000003,21.0,3.0,0.0,5.0,5.0,112.0,2.0,0.0,0.0,2.0,29.54,133.65668050898782,2.4230733659323462,618.7072558836003,11.001127451799857
[Co++].[Co++].[Co++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,554.9970000000005,-10.512700000000002,58.40960000000002,29.0,14.0,2.0,17.0,10.0,169.0,0.0,0.0,0.0,0.0,281.23999999999995,192.04254850193985,-1.1999999757656257e-07,520.6497731257493,27650.00000241136
NC(=O)C(Br)(Br)C#N,241.87,0.48138,35.39239999999999,8.0,2.0,1.0,5.0,1.0,44.0,0.0,0.0,0.0,0.0,66.88,63.09822294643068,4.193609558837734,147.85263754543288,14999.680366054108
CC(C)OC(=O)c1cc(cc(c1)[N+]([O-])=O)C(=O)OC(C)C,295.291,2.7252000000000014,74.19940000000003,21.0,6.0,0.0,7.0,5.0,114.0,1.0,0.0,0.0,1.0,95.74,121.55405041627093,3.2022208266076486,524.3327019069317,2.6999157388752866
CC(C)COC(N)=O,117.148,0.7377,30.37339999999999,8.0,2.0,1.0,3.0,2.0,48.0,0.0,0.0,0.0,0.0,52.32,48.81397751197934,3.0500782919131915,80.49785513558373,58713.08204496767
NC1=CC(=O)C(=O)C2=C1C=CC=C2,173.17100000000005,0.7516,47.943900000000006,13.0,3.0,1.0,3.0,0.0,64.0,1.0,0.0,1.0,2.0,60.16,74.85867228847016,2.717908595470385,432.3058156581232,25.03082505398432
CCC(C)Nc1c(cc(cc1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,295.339,4.010900000000003,81.82650000000002,21.0,5.0,1.0,7.0,5.0,116.0,1.0,0.0,0.0,1.0,98.31,123.20675366327744,3.588145946501452,528.8229269026049,1.0000478950355525
COC1=C(CC(C)NC(C)CC2=C(OC)C=CC=C2)C=CC=C1,313.441,3.8556000000000026,95.45570000000006,23.0,3.0,1.0,3.0,8.0,124.0,2.0,0.0,0.0,2.0,30.49,139.1849868833557,1.928614586902295,558.5955981914075,3134.41
O=S(=O)(C1CCCCC1)C1CCCCC1,230.373,3.066600000000002,62.66580000000005,15.0,2.0,0.0,3.0,2.0,88.0,0.0,2.0,2.0,2.0,34.14,93.3673503609204,2.0292756366693627,258.7439801694602,2006.4649510895213
COC1=C(O)C=CC(C(=O)CO)=C1,182.17499999999995,0.5757999999999999,46.07510000000002,13.0,4.0,2.0,4.0,3.0,70.0,1.0,0.0,0.0,1.0,66.76,75.38976429662947,3.0585977809285017,319.3907822709721,3023.352448624375
[Na+].[Na+].[O-][Si]([O-])=O,122.063,-8.8696,6.440499999999999,6.0,3.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,63.19,81.24068428325154,-4.4999999250000016e-08,31.774437510817343,209999.99998956497
COc1ccccc1N,123.155,1.2774,37.4064,9.0,2.0,1.0,2.0,1.0,48.0,1.0,0.0,0.0,1.0,35.25,54.24978116041317,3.0065240073265844,197.8625685371976,13999.9999994464
COC1=CC2=C(C=C1)C1=C(N2)C(C)=NC=C1,212.252,3.033120000000001,64.88870000000001,16.0,2.0,1.0,3.0,1.0,80.0,3.0,0.0,0.0,3.0,37.91,93.06697004322828,2.452576266702656,670.0549893020408,7.028324279692286
Clc1ccc2Oc3c(Cl)c(Cl)c(Cl)cc3Oc2c1,321.9740000000001,6.198200000000003,73.07200000000002,18.0,2.0,0.0,6.0,0.0,92.0,2.0,0.0,1.0,3.0,18.46,122.9228215385722,2.163125974777752,655.0110495664154,0.0004299528212404
[Ba++].Cc1cc(c(N\N=C/2C(=O)C(=Cc3ccccc23)C([O-])=O)cc1Cl)[S]([O-])(=O)=O,,,,,,,,,,,,,,,,,,
CCOC1=CC=C(C=C1)N=C=S,179.24399999999997,2.819600000000001,52.29700000000002,12.0,3.0,0.0,3.0,3.0,62.0,1.0,0.0,0.0,1.0,21.59,76.89387742525868,2.7745612582218064,287.9017744552848,9.850190439373607
CCC1=CC=CC2=C1[NH]C3=C2CCOC3(CC)CC(O)=O,287.35899999999987,3.383000000000002,81.55450000000005,21.0,2.0,2.0,4.0,4.0,112.0,2.0,0.0,1.0,3.0,62.32,123.6701770300334,2.2365005465300696,688.6452033715747,140.74235175489724
c1ccc2ncccc2c1,129.16199999999998,2.2348,41.743000000000016,10.0,1.0,0.0,1.0,0.0,48.0,2.0,0.0,0.0,2.0,12.89,59.33271563217868,2.888051601657992,275.7051383449476,6109.999999399482
FC(F)(F)c1ccc(Cl)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)c(NC(=O)C5=Cc6ccccc6C(=N/Nc7cc(ccc7Cl)C(F)(F)F)\C5=O)cc4Cl)c1,930.476,11.179799999999991,225.80079999999973,62.0,8.0,4.0,20.0,8.0,314.0,5.0,0.0,2.0,7.0,141.12,365.4309484169668,1.105171991061688,2682.445856451459,0.0188999999987771
CCCCCCCCCCCCCCCC(=O)NCCCCCCCC\C=C/CCCCCCCC,505.9160000000006,11.621399999999984,162.7736999999997,36.0,1.0,1.0,2.0,30.0,214.0,0.0,0.0,0.0,0.0,29.1,227.8041220543853,3.1848491660200606,444.4628278280947,0.010000000000868
COC1=CC=C2C=C(C(C)C(=O)OCCCCN3CCN(C)CC3)C=CC2=C1,384.52000000000015,3.5227000000000017,113.04500000000006,28.0,5.0,0.0,5.0,8.0,152.0,2.0,1.0,1.0,3.0,42.01000000000001,167.75976388432312,1.4296613253840909,784.5111395185637,19720.54593723597
[Zn++].CCCCCCCCCc1cc2ccccc2c(c1CCCCCCCCC)[S]([O-])(=O)=O.CCCCCCCCCc3cc4ccccc4c(c3CCCCCCCCC)[S]([O-])(=O)=O,984.8219999999992,16.657699999999963,270.61039999999923,65.0,6.0,0.0,9.0,34.0,360.0,4.0,0.0,0.0,4.0,114.39999999999998,410.1361737234843,4.399999758437728e-07,1963.261094451492,16.03000000033079
C1CC(CCN1)N2CCOCC2,170.25599999999997,0.0705999999999997,48.28370000000002,12.0,3.0,1.0,3.0,1.0,70.0,0.0,2.0,2.0,2.0,24.5,74.07036671926224,1.7997325191361424,112.49022499567306,213.00000000431217
CC(C)CO[P](=O)(OCC(C)C)OCC(C)C,266.318,4.112300000000004,69.97650000000007,17.0,4.0,0.0,5.0,9.0,104.0,0.0,0.0,0.0,0.0,44.76000000000001,105.64386064918794,4.291086823121422,200.6210277640305,264.999999970137
[Cl-].[Cl-].[Ni++],129.599,-5.9945,0.0,3.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,41.72141688471464,-0.0,2.754887502163468,642000.000022357
Cc1ccc(N)c(c1)[N+]([O-])=O,152.15300000000005,1.48542,42.24580000000001,11.0,3.0,1.0,4.0,1.0,58.0,1.0,0.0,0.0,1.0,69.16,63.789211653406106,3.232208870305491,296.4920897763861,2100.000000130484
CCC(CC)COC(C)=O,144.21399999999997,1.9857,40.70500000000001,10.0,2.0,0.0,2.0,4.0,60.0,0.0,0.0,0.0,0.0,26.3,62.568913158156434,3.344594220914084,95.430713620542,6400.404514215791
Clc1ccc(Cl)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc5NC(=O)Nc5c4)c1,492.3220000000002,4.584000000000003,133.59679999999997,34.0,5.0,4.0,10.0,4.0,168.0,4.0,0.0,1.0,5.0,119.20999999999998,201.84162247879644,1.4773922628450773,1599.7039537366156,0.016999999999951
CCN(C(N)=O)C1=CC=C(OC)C=C1,194.234,1.6002000000000005,55.59740000000002,14.0,2.0,1.0,4.0,3.0,76.0,1.0,0.0,0.0,1.0,55.56,83.26596327385016,2.8896593925579173,308.402966410215,10430.983393617966
CCCc1ccc(O)cc1,136.19399999999996,2.3447000000000005,42.101800000000026,10.0,1.0,1.0,1.0,2.0,54.0,1.0,0.0,0.0,1.0,20.23,61.32046321488279,2.6938034523628094,188.3881691811921,1278.0798127889434
COCCNC(=O)CS[P](=S)(OC)OC,273.31600000000003,0.9995,65.64670000000004,15.0,6.0,1.0,8.0,8.0,90.0,0.0,0.0,0.0,0.0,56.790000000000006,99.14587617995112,3.7430855075536567,231.0300745143401,20001.61466091916
CCc1ccc(CC)cc1.CC(C)c2ccccc2.Cc3ccccc3.Cc4cc(C)cc(C)c4.C5CCc6ccccc6C5.C7Cc8ccccc8C7.C9C=Cc%10ccccc9%10.c%11ccccc%11.c%12ccc%13ccccc%13c%12,1039.589,21.75128000000002,348.6820000000012,79.0,0.0,0.0,0.0,3.0,406.0,10.0,0.0,3.0,13.0,0.0,478.5731584375346,1.6406876423107093e-07,2956.278533103762,300.0000000126157
O=C1NC(=O)C(Cl)=C(CN2CCCC2)N1,229.667,0.3124,57.20440000000002,15.0,3.0,2.0,6.0,2.0,82.0,1.0,1.0,1.0,2.0,68.96000000000001,91.07572259701637,2.267759756475562,459.1606405452376,6623.668632285781
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,240.698,1.6708799999999997,62.31540000000002,16.0,6.0,2.0,7.0,4.0,86.0,1.0,0.0,0.0,1.0,86.52,99.07557002428256,2.929790651983936,410.9505042708874,170.0092226759865
CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O,408.36200000000014,3.0056000000000016,106.77360000000002,30.0,8.0,2.0,8.0,4.0,152.0,4.0,0.0,0.0,4.0,127.18,168.10780752866614,2.0897954140740493,1296.934232507448,152.98375698737698
CCCSC(=O)N(CCC)CCC,203.351,3.3716000000000026,60.30000000000004,13.0,2.0,0.0,3.0,6.0,78.0,0.0,0.0,0.0,0.0,20.31,86.0681958530114,3.7993393278259617,132.88643538696058,101.91692514533948
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,404.50300000000016,2.3524000000000003,104.68960000000006,29.0,6.0,2.0,6.0,3.0,160.0,0.0,3.0,4.0,4.0,100.90000000000002,171.241628932284,1.6546195138211754,786.2375645587604,9.929371205213416
S=[Sr],119.687,0.2673999999999999,13.345,2.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,44.55367974051606,2.0,2.0,120699.99998958792
COc1c(cc(cc1C(O)=O)C(O)=O)C(O)=O,240.167,0.7898000000000001,53.8719,17.0,4.0,3.0,7.0,4.0,90.0,1.0,0.0,0.0,1.0,121.13000000000002,94.87198436330964,3.625430618211917,468.3710317427253,7000.246501340399
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,314.46600000000007,4.7938000000000045,88.67000000000006,22.0,4.0,0.0,4.0,15.0,130.0,0.0,0.0,0.0,0.0,52.60000000000001,135.49340163167324,3.320703845047446,248.2607212192848,2.60000000010541
